#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,0,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-04T20:03:49.403855134Z,10.4.194.126,ip,anomaly_unknown_mac,00:e0:4c:bc:2f:82,home,REALTEK SEMICONDUCTOR CORP.

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,1,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-04T20:03:49.403855134Z,3,severity,anomaly_unknown_mac,00:e0:4c:bc:2f:82,home,REALTEK SEMICONDUCTOR CORP.

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,5,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-30T16:29:01.341401551Z,3,severity,anomaly_unknown_mac,08:00:27:b6:5c:c2,PCS Computer Systems GmbH
,,5,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-30T16:31:08.437357508Z,3,severity,anomaly_unknown_mac,08:00:27:b6:5c:c2,PCS Computer Systems GmbH

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,6,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-04T20:03:49.383034745Z,10.4.60.22,ip,anomaly_unknown_mac,24:2f:d0:f3:c1:39,home,Neznamy

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,7,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-04T20:03:49.383034745Z,3,severity,anomaly_unknown_mac,24:2f:d0:f3:c1:39,home,Neznamy

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,8,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-12T20:04:19.251031255Z,10.4.171.146,ip,anomaly_unknown_mac,30:b5:c2:f5:09:6b,home,"TP-LINK TECHNOLOGIES CO.,LTD."
,,9,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-04T20:03:49.391747046Z,10.43.87.106,ip,anomaly_unknown_mac,40:3f:8c:b6:96:92,home,"TP-LINK TECHNOLOGIES CO.,LTD."

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,10,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-04T20:03:49.391747046Z,3,severity,anomaly_unknown_mac,40:3f:8c:b6:96:92,home,"TP-LINK TECHNOLOGIES CO.,LTD."

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,11,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-12T20:00:18.973843569Z,10.224.201.120,ip,anomaly_unknown_mac,48:a9:8a:89:b5:60,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:57:46.473155508Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:02:09.726786413Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:02:48.730572782Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:05:08.858365144Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:05:39.856662937Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:06:56.935895437Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:13:17.136137863Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:13:53.239640061Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:14:31.238486295Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:15:13.223842451Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:15:53.327765241Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:16:31.330615796Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:17:13.321965454Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:17:54.431193298Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:18:46.461788828Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:19:38.491474317Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:26:30.73186245Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:27:00.800112435Z,0.0.0.0,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T20:04:49.487696677Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T20:43:58.208316725Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,12,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T20:44:43.323993741Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:57:46.473155508Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:02:09.726786413Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:02:48.730572782Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:05:08.858365144Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:05:39.856662937Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:06:56.935895437Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:13:17.136137863Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:13:53.239640061Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:14:31.238486295Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:15:13.223842451Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:15:53.327765241Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:16:31.330615796Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:17:13.321965454Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:17:54.431193298Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:18:46.461788828Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:19:38.491474317Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:26:30.73186245Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T19:27:00.800112435Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T20:04:49.487696677Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T20:43:58.208316725Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy
,,13,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T20:44:43.323993741Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,home,Neznamy

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,vendor
,,14,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:51:04.158781489Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,14,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:51:40.240072733Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,14,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:52:20.257187711Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,14,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:52:54.255770301Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,14,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:53:50.294161573Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,14,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:54:28.379788586Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,14,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:55:08.398152338Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,14,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:55:46.404981285Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,14,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:56:28.387967648Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,14,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:57:08.493709842Z,192.168.69.209,ip,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,vendor
,,15,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:51:04.158781489Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,15,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:51:40.240072733Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,15,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:52:20.257187711Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,15,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:52:54.255770301Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,15,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:53:50.294161573Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,15,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:54:28.379788586Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,15,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:55:08.398152338Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,15,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:55:46.404981285Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,15,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:56:28.387967648Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy
,,15,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-03-31T18:57:08.493709842Z,3,severity,anomaly_unknown_mac,66:cf:65:08:25:e6,Neznamy

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:00:30.913406316Z,169.254.11.15,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:01:01.017672375Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:01:32.018272662Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:02:03.014507022Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:02:33.020501894Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:03:08.027817572Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:03:39.106666604Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:04:09.138154692Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:04:40.115813076Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:05:10.116493027Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:05:41.185633842Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:06:13.179798647Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:06:49.259304961Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:07:28.268418615Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:08:02.242650852Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:08:41.344265587Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:09:18.341690082Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:10:27.397292741Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:11:39.466155637Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:12:11.458700256Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:12:43.525735914Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:13:37.555868698Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:14:10.548187565Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:14:42.612454714Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:15:23.615500382Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:16:00.690494203Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:16:36.686378617Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:17:30.712499468Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:18:12.722078848Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:18:57.809333471Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:20:53.868043857Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,16,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:23:08.96703309Z,192.168.69.213,ip,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:00:30.913406316Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:01:01.017672375Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:01:32.018272662Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:02:03.014507022Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:02:33.020501894Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:03:08.027817572Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:03:39.106666604Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:04:09.138154692Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:04:40.115813076Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:05:10.116493027Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:05:41.185633842Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:06:13.179798647Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:06:49.259304961Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:07:28.268418615Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
,,17,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-01T13:08:02.242650852Z,3,severity,anomaly_unknown_mac,74:2b:62:7b:33:cd,home,FUJITSU LIMITED
